Year,Issue,Editnr,Totallids,Title,Lidnr,Alinea
"1998","619","86","720","HOOFDSTUK XIV komt te luiden:","2.","De toegang van een rookcompartiment mag liggen aan een ruimte waardoor één vluchtweg voert, indien: a. het rookcompartiment ten minste twee toegangen heeft die elk afzonderlijk voeren naar één onafhankelijke vluchtweg; b. de vluchtweg een veiligheidstrappenhuis is, of c. het rookcompartiment een technische ruimte is en de vluchtweg, gemeten langs de kortste route, niet langer is dan 8 m."
"1998","619","87","720","HOOFDSTUK XIV komt te luiden:","3.","Een toegang van een subbrandcompartiment ligt aan een ruimte waardoor twee onafhankelijke vluchtmogelijkheden voeren."
"1998","619","88","720","HOOFDSTUK XIV komt te luiden:","4.","De toegang van het subbrandcompartiment mag liggen aan een ruimte waardoor één vluchtmogelijkheid voert indien: a. het subbrandcompartiment ten minste twee toegangen heeft die elk afzonderlijk voeren naar een onafhankelijke vluchtmogelijkheid; b. de vluchtmogelijkheid niet voert door een vluchttrappenhuis en niet voert langs een ander subbrandcompartiment; c. de vluchtmogelijkheid niet voert door een vluchttrappenhuis en: 1°. niet voert langs meer dan één ander subbrandcompartiment; 2°. de toegang van het subbrandcompartiment en de toegang van het andere subbrandcompartiment recht tegenover elkaar liggen, en 3°. niet voert langs een beweegbaar constructie-onderdeel anders dan de toegang van het andere subbrandcompartiment; d. de vluchtmogelijkheid voert door een vluchttrappenhuis en: 1°. dat trappenhuis een veiligheidstrappenhuis is; 2°. op dat trappenhuis niet meer dan 800 m3°. op dat trappenhuis niet meer dan zes woningen zijn aangewezen, waarvan geen vloer van een verblijfsgebied hoger ligt dan 6 m boven het meetniveau."
"1998","619","89","720","HOOFDSTUK XIV komt te luiden:","1.","Een vluchtmogelijkheid van een woning met een gebruiksoppervlakte van meer dan 500 m"
"1998","619","90","720","HOOFDSTUK XIV komt te luiden:","2.","Tussen twee onafhankelijke vluchtmogelijkheden is de weerstand tegen branddoorslag en brandoverslag, bepaald volgens NEN 6068, ten minste 30 minuten; in een inwendige scheidingsconstructie tussen twee onafhankelijke vluchtmogelijkheden bevindt zich geen beweegbaar constructie-onderdeel anders dan een zelfsluitende deur; deze eisen gelden niet ter plaatse van een vereiste toegang van een subbrandof rookcompartiment."
"1998","619","91","720","HOOFDSTUK XIV komt te luiden:","3.","De uitwendige scheidingsconstructie van een niet-besloten ruimte waardoor een vluchtmogelijkheid voert, heeft, opdat rook doeltreffend kan worden afgevoerd, niet-afsluitbare openingen waarmee een capaciteit voor de toevoer van verse lucht en de afvoer van rook wordt bewerkstelligd van ten minste 16·10"
"1998","619","92","720","HOOFDSTUK XIV komt te luiden:","4.","Het product van de permanente vuurbelasting en de netto-vloeroppervlakte van een veiligheidstrappenhuis is per bouwlaag ten hoogste 3500 MJ; de permanente vuurbelasting wordt bepaald volgens NEN 6090."
"1998","619","93","720","HOOFDSTUK XIV komt te luiden:","5.","De deur tussen een besloten ruimte waardoor een vluchtmogelijkheid voert en een vluchttrappenhuis draait niet in tegen de vluchtrichting."
"1998","619","94","720","HOOFDSTUK XIV komt te luiden:","6.","De loopafstand tussen twee toegangen van een besloten ruimte waardoor een vluchtmogelijkheid voert, is, indien die afstand niet voert door een vluchttrappenhuis, ten hoogste 30 m."
"1998","619","95","720","HOOFDSTUK XIV komt te luiden:","7.","Een vluchttrappenhuis anders dan een veiligheidstrappenhuis, wordt alleen rechtstreeks bereikt vanuit een vluchtmogelijkheid, een liftkooi en een technische ruimte indien per bouwlaag het product van de som van netto-vloeroppervlakte van het trappenhuis en van de daarop rechtstreeks uitkomende ruimten en de permanente vuurbelasting van het trappenhuis en de ruimten ten hoogste 3500 MJ/m"
"1998","619","96","720","HOOFDSTUK XIV komt te luiden:","1.","De loopafstand tussen een toegang van een vluchttrappenhuis en een toegang van een subbrandcompartiment, is, opdat gebruikers van een woning met een gebruiksoppervlakte van meer dan 500 m"
"1998","619","97","720","HOOFDSTUK XIV komt te luiden:","2.","Een woongebouw waarin een vloer van een verblijfsgebied hoger ligt dan 20 m boven het meetniveau, heeft ten minste één brandweerlift."
"1998","619","98","720","HOOFDSTUK XIV komt te luiden:","3.","Een woongebouw voor de huisvesting van minder zelfredzame personen of een woning met een gebruiksoppervlakte van meer dan 500 m"
"1998","619","99","720","HOOFDSTUK XIV komt te luiden:","4.","De inrichting en de voeding van een brandweerlift voldoen ten minste aan NEN-EN 81-1 of NEN-EN 81-2."
"1998","619","100","720","HOOFDSTUK XIV komt te luiden:","5.","De loopafstand tussen een toegang van een brandweerlift en de toegang van een subbrandcompartiment is ten hoogste 90 m."
"1998","619","101","720","HOOFDSTUK XIV komt te luiden:","1.","Een woning met een gebruiksoppervlakte van meer dan 500 m"
"1998","619","102","720","HOOFDSTUK XIV komt te luiden:","2.","De loopafstand tussen een brandslangaansluiting van een droge blusleiding en een toegang van een subbrandcompartiment, aangewezen op die aansluiting, is ten hoogste 50 m."
"1998","619","103","720","HOOFDSTUK XIV komt te luiden:","3.","Een woning met een gebruiksoppervlakte van meer dan 500 m"
"1998","619","104","720","HOOFDSTUK XIV komt te luiden:","4.","Een brandslanghaspel: a. is aangesloten op de voorziening voor drinkwater; b. ligt niet in een vluchttrappenhuis, en c. heeft een slang met: 1°. een lengte van ten hoogste 30 m; 2°. een statische druk van ten minste 100 kPa, bij gelijktijdig gebruik van twee brandslanghaspels, en 3°. een capaciteit van ten minste 1,3 m"
"1998","619","105","720","HOOFDSTUK XIV komt te luiden:","1.","Een toegang van een woongebouw is, met het oog op het tegengaan van veel voorkomende criminaliteit, voorzien van een zelfsluitende deur die van buitenaf slechts met behulp van een sleutel kan worden geopend."
"1998","619","106","720","HOOFDSTUK XIV komt te luiden:","2.","Ten minste één toegang van een woongebouw kan vanuit elke woning die op die toegang is aangewezen, rechtstreeks worden geopend; deze toegang heeft aan de buitenkant een voorziening waarmee een in de woning waarneembaar signaal kan worden gegeven, alsmede een vanuit de woning bedienbare spreekinstallatie."
"1998","619","107","720","HOOFDSTUK XIV komt te luiden:","1.","Indien niet is voldaan aan enig voorschrift, gegeven bij of krachtens de artikelen 2.1 tot en met 2.22, biedt een woning of woongebouw een mate van veiligheid die ten minste gelijk is aan de mate van veiligheid die is beoogd met het desbetreffende voorschrift, gegeven bij of krachtens die artikelen."
"1998","619","108","720","HOOFDSTUK XIV komt te luiden:","2.","Indien toepassing is gegeven aan het eerste lid en het desbetreffende voorschrift tevens valt te herleiden tot overwegingen van gezondheid, bruikbaarheid of energiezuinigheid, zijn die overwegingen daarbij in ten minste dezelfde mate in acht genomen."
"1998","619","109","720","HOOFDSTUK XIV komt te luiden:","1.","De karakteristieke geluidwering van een uitwendige scheidingsconstructie van een woning of woongebouw, die de scheiding vormt tussen een verblijfsgebied en de buitenlucht, is, ter beperking van geluidhinder in het verblijfsgebied, bepaald volgens NEN 5077, ten minste gelijk aan het verschil tussen de geluidsbelasting van die scheidingsconstructie, bepaald volgens de Wet geluidhinder, en 35 dB(A); indien krachtens de Wet geluidhinder in het verblijfsgebied een hogere geluidsbelasting dan 35 dB(A) is toegestaan, is de karakteristieke geluidwering ten minste gelijk aan het verschil tussen de geluidsbelasting en het toegestane geluidsniveau."
"1998","619","110","720","HOOFDSTUK XIV komt te luiden:","2.","De karakteristieke geluidwering van een uitwendige scheidingsconstructie van een woning of woongebouw, die de scheiding vormt tussen een verblijfsgebied en de buitenlucht, is, bepaald volgens NEN 5077, afhankelijk van de geluidsbelasting van die constructie, gegeven in de eerste kolom van tabel III, bepaald volgens de Luchtvaartwet, ten minste gelijk aan de bij die geluidsbelasting gegeven waarde in de tweede kolom van die tabel; indien krachtens de Luchtvaartwet in het verblijfsgebied een hogere geluidsbelasting is toegestaan dan genoemd in tabel III, is de karakteristieke geluidwering ten minste gelijk aan het verschil tussen de geluidsbelasting en het toegestane geluidsniveau.  Tabel III. Geluidwering in geval van luchtvaartlawaai"
"1998","619","111","720","HOOFDSTUK XIV komt te luiden:","3.","De zwaarste eis geldt, indien voor één of meer soorten geluid tegelijkertijd verschillende eisen zijn gesteld aan de geluidwering van een uitwendige scheidingsconstructie van een woning of woongebouw."
"1998","619","112","720","HOOFDSTUK XIV komt te luiden:","4.","Op een inwendige scheidingsconstructie van een verblijfsgebied van een woning of woongebouw, die niet de scheiding vormt met een aangrenzend verblijfsgebied van een woning, woongebouw, geluidsgevoelig gebouw of kantoorgebouw, zijn het eerste tot en met het derde lid van overeenkomstige toepassing."
"1998","619","113","720","HOOFDSTUK XIV komt te luiden:","5.","De karakteristieke geluidwering van een uitwendige scheidingsconstructie van een verblijfsruimte van een woning of woongebouw, die de scheiding vormt met de buitenlucht, is, bepaald volgens NEN 5077, ten minste gelijk aan de waarde van de karakteristieke geluidwering van het verblijfsgebied, verminderd met 2 dB(A); dit voorschrift is van overeenkomstige toepassing op een inwendige scheidingsconstructie van een verblijfsruimte van een woning of woongebouw, die niet de scheiding vormt met een verblijfsruimte van een aangrenzende woning of een aangrenzend woongebouw, geluidsgevoelig gebouw of kantoorgebouw."
"1998","619","114","720","HOOFDSTUK XIV komt te luiden:","1.","Het karakteristieke geluidsniveau van een toilet met waterspoeling, kraan of mechanisch ventilatiesysteem, gelegen in een woning, is, ter beperking van geluidsoverlast in een verblijfsgebied van een aangrenzende woning of van een aangrenzend gebouw als bedoeld in artikel 1, vierde lid, gelegen op een aangrenzend perceel, bepaald volgens NEN 5077, ten hoogste 30 dB(A); dit voorschrift geldt niet indien het aangrenzende gebouw een industriegebouw is dat uitsluitend is bestemd voor het bedrijfsmatig opslaan van materialen of goederen, het bedrijfsmatig telen, kweken of opslaan van gewassen of daarmee vergelijkbare produkten of voor het bedrijfsmatig houden van dieren."
"1998","619","115","720","HOOFDSTUK XIV komt te luiden:","2.","Het karakteristieke geluidsniveau van een toilet met waterspoeling, kraan of mechanisch ventilatiesysteem van een woning, gelegen in een woongebouw, is, ter beperking van geluidsoverlast in een verblijfsgebied van een aangrenzende woning of in een aangrenzend gemeenschappelijk verblijfsgebied, bepaald volgens NEN 5077, ten hoogste 30 dB(A)."
"1998","619","116","720","HOOFDSTUK XIV komt te luiden:","3.","Het karakteristieke geluidsniveau van een toilet met waterspoeling, warmwatertoestel, installatie voor het verhogen van de waterdruk, kraan, mechanisch ventilatiesysteem of lift, gelegen in een woongebouw, doch buiten een woning, is, ter beperking van geluidsoverlast in een verblijfsgebied van een aangrenzende woning of van een aangrenzend gebouw als bedoeld in artikel 1, vierde lid, gelegen op een aangrenzend perceel, bepaald volgens NEN 5077, ten hoogste 30 dB(A); dit voorschrift geldt niet indien het aangrenzende gebouw een industriegebouw is dat uitsluitend is bestemd voor het bedrijfsmatig opslaan van materialen of goederen, het bedrijfsmatig telen, kweken of opslaan van gewassen daarmee vergelijkbare produkten of voor het bedrijfsmatig houden van dieren."
"1998","619","117","720","HOOFDSTUK XIV komt te luiden:","4.","Het karakteristieke geluidsniveau van een toilet met waterspoeling, warmwatertoestel, installatie voor het verhogen van de waterdruk, kraan, mechanisch ventilatiesysteem of lift, gelegen in een woongebouw, doch buiten een woning, is, ter beperking van geluidsoverlast in een verblijfsgebied van een woning, bepaald volgens NEN 5077, ten hoogste 30 dB(A)."
"1998","619","118","720","HOOFDSTUK XIV komt te luiden:","1.","De karakteristieke isolatie-index voor luchtgeluid en de isolatie-index voor contactgeluid tussen een besloten ruimte van een woning en een verblijfsgebied van een aangrenzende woning of van een aangrenzend gebouw als bedoeld in artikel 1, vierde lid, gelegen op een aangrenzend perceel, zijn, ter beperking van geluidhinder in dat verblijfsgebied, bepaald volgens NEN 5077, ten minste gelijk aan 0 dB; dit voorschrift geldt niet indien het aangrenzende gebouw een industriegebouw is dat uitsluitend is bestemd voor het bedrijfsmatig opslaan van materialen of goederen, het bedrijfsmatig telen, kweken of opslaan van gewassen of daarmee vergelijkbare produkten of voor het bedrijfsmatig houden van dieren."
"1998","619","119","720","HOOFDSTUK XIV komt te luiden:","2.","De karakteristieke isolatie-index voor luchtgeluid en de isolatie-index voor contactgeluid tussen een besloten ruimte van een woning, gelegen in een woongebouw, en een verblijfsgebied van een aangrenzende woning of van een gemeenschappelijk verblijfsgebied, zijn, bepaald volgens NEN 5077, ten minste gelijk aan 0 dB."
"1998","619","120","720","HOOFDSTUK XIV komt te luiden:","3.","De karakteristieke isolatie-index voor luchtgeluid en de isolatie-index voor contactgeluid tussen een besloten ruimte van een woongebouw, niet gelegen in een woning, en een verblijfsgebied van een aangrenzende woning of van een aangrenzend gebouw als bedoeld in artikel 1, vierde lid, gelegen op een aangrenzend perceel, zijn, bepaald volgens NEN 5077, ten minste gelijk aan 0 dB; dit voorschrift geldt niet indien het aangrenzende gebouw een industriegebouw is dat uitsluitend is bestemd voor het bedrijfsmatig opslaan van materialen of goederen, het bedrijfsmatig telen, kweken of opslaan van gewassen of daarmee vergelijkbare produkten of voor het bedrijfsmatig houden van dieren."
"1998","619","121","720","HOOFDSTUK XIV komt te luiden:","4.","De karakteristieke isolatie-index voor luchtgeluid en de isolatie-index voor contactgeluid tussen een besloten ruimte van een woongebouw, niet gelegen in een woning, en een verblijfsgebied van een woning, gelegen in het woongebouw, zijn, bepaald volgens NEN 5077, ten minste gelijk aan 0 dB."
